customer_profile_key,age,age_bracket,job,marital_status,education,has_credit_default,has_housing_loan,has_personal_loan
8617,30,26-35,admin.,married,high.school,unknown,yes,yes
8618,55,46-55,technician,divorced,professional.course,no,no,yes
8619,44,36-45,technician,divorced,professional.course,unknown,yes,no
8620,45,36-45,blue-collar,married,basic.6y,no,yes,yes
8621,49,46-55,technician,divorced,professional.course,unknown,no,no
8622,47,46-55,technician,married,university.degree,no,yes,no
8623,31,26-35,technician,married,professional.course,unknown,unknown,unknown
8624,51,46-55,blue-collar,married,basic.9y,unknown,yes,yes
8625,47,46-55,blue-collar,married,basic.9y,unknown,yes,yes
8626,31,26-35,technician,married,professional.course,unknown,yes,yes
8627,54,46-55,self-employed,married,high.school,no,yes,yes
8628,43,36-45,housemaid,divorced,professional.course,no,no,yes
8629,54,46-55,self-employed,married,high.school,no,no,no
8630,33,26-35,housemaid,married,professional.course,no,yes,no
8631,54,46-55,self-employed,married,high.school,no,yes,no
8632,32,26-35,unknown,married,basic.9y,no,no,no
8633,48,46-55,blue-collar,married,professional.course,unknown,yes,no
8634,35,26-35,technician,married,university.degree,no,unknown,unknown
8635,38,36-45,technician,divorced,university.degree,unknown,no,no
8636,33,26-35,unemployed,divorced,professional.course,no,no,no
8637,50,46-55,technician,married,university.degree,no,unknown,unknown
8638,45,36-45,services,married,basic.6y,no,yes,no
8639,46,46-55,services,married,unknown,unknown,no,no
8640,30,26-35,housemaid,married,professional.course,no,yes,no
8641,59,56-65,admin.,married,university.degree,unknown,yes,no
8642,36,36-45,self-employed,married,basic.6y,unknown,no,no
8643,52,46-55,housemaid,married,basic.4y,unknown,yes,yes
8644,30,26-35,admin.,married,university.degree,unknown,no,no
8645,32,26-35,technician,married,high.school,unknown,yes,no
8646,30,26-35,admin.,married,university.degree,unknown,yes,yes
8647,46,46-55,services,married,unknown,unknown,unknown,unknown
8648,46,46-55,services,married,unknown,unknown,yes,no
8649,34,26-35,unemployed,married,university.degree,unknown,yes,no
8650,54,46-55,admin.,divorced,university.degree,no,yes,no
8651,38,36-45,entrepreneur,single,university.degree,no,no,no
8652,36,36-45,self-employed,married,high.school,unknown,no,no
8653,45,36-45,technician,divorced,university.degree,no,no,no
8654,34,26-35,admin.,single,university.degree,unknown,no,yes
8655,49,46-55,services,married,basic.4y,unknown,no,no
8656,50,46-55,services,married,basic.9y,unknown,yes,no
8657,38,36-45,technician,married,university.degree,no,no,no
8658,38,36-45,technician,divorced,university.degree,unknown,yes,no
8659,41,36-45,admin.,married,university.degree,unknown,yes,no
8660,39,36-45,technician,single,professional.course,unknown,yes,no
8661,50,46-55,services,married,basic.6y,unknown,no,no
8662,29,26-35,admin.,married,high.school,no,yes,yes
8663,35,26-35,housemaid,single,professional.course,no,yes,yes
8664,59,56-65,technician,married,professional.course,unknown,yes,no
8665,37,36-45,admin.,married,professional.course,unknown,yes,yes
8666,30,26-35,technician,single,professional.course,unknown,yes,yes
8667,48,46-55,blue-collar,married,unknown,no,yes,no
8668,36,36-45,technician,single,high.school,unknown,no,no
8669,53,46-55,retired,divorced,professional.course,no,no,no
8670,37,36-45,admin.,married,professional.course,unknown,no,no
8671,31,26-35,self-employed,single,professional.course,no,yes,no
8672,45,36-45,technician,divorced,university.degree,no,yes,no
8673,36,36-45,admin.,single,university.degree,unknown,yes,yes
8674,53,46-55,retired,divorced,professional.course,no,unknown,unknown
8675,50,46-55,services,married,basic.9y,unknown,yes,yes
8676,54,46-55,management,married,high.school,no,no,no
8677,29,26-35,housemaid,married,university.degree,no,yes,no
8678,31,26-35,technician,single,professional.course,no,unknown,unknown
8679,49,46-55,blue-collar,married,high.school,unknown,yes,yes
8680,37,36-45,technician,single,university.degree,unknown,no,yes
8681,49,46-55,unknown,married,high.school,unknown,no,no
8682,53,46-55,technician,married,university.degree,unknown,yes,yes
8683,38,36-45,technician,divorced,high.school,unknown,no,no
8684,31,26-35,technician,married,unknown,no,no,no
8685,45,36-45,technician,divorced,university.degree,unknown,no,no
8686,53,46-55,self-employed,married,university.degree,unknown,yes,no
8687,44,36-45,blue-collar,married,basic.6y,no,no,yes
8688,35,26-35,entrepreneur,divorced,professional.course,unknown,no,no
8689,49,46-55,self-employed,married,professional.course,unknown,no,no
8690,54,46-55,technician,married,professional.course,unknown,no,no
8691,32,26-35,self-employed,single,professional.course,no,unknown,unknown
8692,49,46-55,services,single,professional.course,no,yes,no
8693,32,26-35,technician,divorced,professional.course,no,no,yes
8694,41,36-45,admin.,divorced,university.degree,no,no,no
8695,58,56-65,retired,married,unknown,unknown,no,yes
8696,29,26-35,management,single,university.degree,no,no,yes
8697,45,36-45,unknown,married,basic.9y,unknown,no,no
8698,54,46-55,housemaid,married,basic.4y,no,yes,no
8699,34,26-35,technician,married,high.school,unknown,no,no
8700,47,46-55,housemaid,married,basic.4y,unknown,no,yes
8701,45,36-45,technician,single,university.degree,unknown,no,no
8702,33,26-35,technician,divorced,high.school,no,yes,yes
8703,50,46-55,technician,married,high.school,unknown,no,no
8704,37,36-45,technician,married,high.school,no,no,no
8705,58,56-65,technician,divorced,professional.course,unknown,yes,no
8706,47,46-55,services,married,basic.4y,no,yes,no
8707,58,56-65,self-employed,married,university.degree,no,yes,yes
8708,41,36-45,admin.,married,university.degree,unknown,no,no
8709,35,26-35,entrepreneur,divorced,professional.course,unknown,unknown,unknown
8710,37,36-45,self-employed,single,university.degree,no,yes,no
8711,44,36-45,unknown,married,unknown,unknown,unknown,unknown
8712,54,46-55,blue-collar,married,basic.4y,no,no,yes
8713,43,36-45,admin.,married,university.degree,no,no,yes
8714,33,26-35,technician,single,university.degree,no,yes,yes
8715,58,56-65,retired,married,university.degree,unknown,no,no
8716,48,46-55,technician,married,high.school,unknown,yes,yes
8717,48,46-55,technician,married,high.school,unknown,no,yes
8718,47,46-55,services,married,basic.4y,no,yes,yes
8719,48,46-55,technician,married,professional.course,yes,no,no
8720,48,46-55,technician,married,professional.course,yes,yes,no
8721,36,36-45,unemployed,single,professional.course,no,yes,yes
8722,47,46-55,unemployed,married,professional.course,unknown,yes,yes
8723,49,46-55,unknown,married,high.school,unknown,no,yes
8724,59,56-65,admin.,married,basic.4y,unknown,yes,yes
8725,30,26-35,technician,married,high.school,no,yes,yes
8726,35,26-35,technician,married,professional.course,unknown,no,no
8727,45,36-45,blue-collar,married,unknown,no,no,no
8728,39,36-45,technician,divorced,high.school,no,yes,yes
8729,32,26-35,technician,married,university.degree,unknown,yes,no
8730,30,26-35,management,married,high.school,no,yes,no
8731,38,36-45,unemployed,single,university.degree,no,yes,yes
8732,33,26-35,admin.,married,university.degree,unknown,no,no
8733,44,36-45,admin.,married,basic.9y,unknown,yes,yes
8734,31,26-35,services,married,university.degree,no,yes,no
8735,33,26-35,admin.,single,university.degree,unknown,unknown,unknown
8736,52,46-55,unemployed,married,basic.4y,no,no,no
8737,30,26-35,admin.,single,professional.course,no,no,no
8738,55,46-55,retired,married,high.school,unknown,yes,yes
8739,40,36-45,admin.,divorced,university.degree,unknown,no,no
8740,41,36-45,technician,single,professional.course,unknown,no,yes
8741,31,26-35,admin.,single,high.school,unknown,yes,no
8742,29,26-35,technician,single,university.degree,unknown,no,yes
8743,41,36-45,technician,single,professional.course,unknown,yes,no
8744,52,46-55,admin.,divorced,unknown,no,no,no
8745,40,36-45,technician,divorced,university.degree,no,no,no
8746,31,26-35,technician,single,university.degree,no,no,yes
8747,57,56-65,services,married,high.school,no,no,no
8748,58,56-65,blue-collar,married,basic.6y,no,yes,no
8749,33,26-35,admin.,single,university.degree,unknown,no,no
8750,29,26-35,services,married,professional.course,no,no,no
8751,31,26-35,services,divorced,high.school,no,yes,yes
8752,60,56-65,retired,married,basic.4y,unknown,yes,yes
8753,40,36-45,admin.,divorced,university.degree,unknown,yes,no
8754,58,56-65,admin.,married,university.degree,unknown,yes,yes
8755,38,36-45,technician,married,professional.course,unknown,yes,yes
8756,55,46-55,retired,married,basic.9y,unknown,yes,yes
8757,29,26-35,technician,single,high.school,unknown,yes,no
8758,33,26-35,admin.,single,university.degree,unknown,yes,no
8759,51,46-55,retired,married,university.degree,no,no,no
8760,32,26-35,housemaid,married,university.degree,no,yes,yes
8761,43,36-45,unemployed,married,professional.course,no,no,yes
8762,32,26-35,technician,single,university.degree,unknown,yes,no
8763,55,46-55,services,married,basic.4y,no,no,yes
8764,55,46-55,services,married,basic.4y,no,yes,no
8765,49,46-55,admin.,divorced,university.degree,unknown,no,no
8766,45,36-45,management,married,high.school,unknown,yes,no
8767,45,36-45,blue-collar,married,basic.6y,no,no,no
8768,36,36-45,self-employed,divorced,professional.course,no,yes,no
8769,36,36-45,technician,married,high.school,unknown,yes,no
8770,31,26-35,entrepreneur,single,university.degree,no,yes,yes
8771,54,46-55,self-employed,married,professional.course,unknown,yes,no
8772,59,56-65,retired,married,basic.9y,no,yes,yes
8773,57,56-65,services,married,professional.course,no,yes,no
8774,60,56-65,retired,married,university.degree,no,no,no
8775,50,46-55,technician,divorced,professional.course,unknown,no,no
8776,48,46-55,technician,divorced,professional.course,unknown,yes,no
8777,36,36-45,technician,single,university.degree,no,unknown,unknown
8778,51,46-55,technician,single,professional.course,no,no,no
8779,43,36-45,technician,married,professional.course,no,yes,yes
8780,36,36-45,technician,married,university.degree,no,no,yes
8781,31,26-35,technician,married,university.degree,no,unknown,unknown
8782,59,56-65,management,married,university.degree,no,yes,no
8783,58,56-65,admin.,divorced,professional.course,no,no,no
8784,36,36-45,housemaid,single,university.degree,no,no,yes
8785,39,36-45,technician,married,professional.course,unknown,yes,no
8786,52,46-55,blue-collar,married,basic.9y,no,unknown,unknown
8787,35,26-35,technician,single,university.degree,no,no,yes
8788,29,26-35,technician,single,high.school,unknown,no,no
8789,31,26-35,technician,single,university.degree,unknown,no,no
8790,34,26-35,entrepreneur,married,basic.9y,unknown,yes,no
8791,31,26-35,technician,married,university.degree,unknown,no,no
8792,43,36-45,admin.,divorced,university.degree,no,no,yes
8793,47,46-55,housemaid,divorced,basic.9y,no,yes,no
8794,32,26-35,self-employed,married,high.school,no,yes,no
8795,35,26-35,management,married,university.degree,unknown,yes,yes
8796,45,36-45,unemployed,married,basic.9y,no,yes,no
8797,45,36-45,technician,divorced,professional.course,unknown,unknown,unknown
8798,55,46-55,services,married,basic.9y,no,no,no
8799,30,26-35,housemaid,married,university.degree,no,yes,no
8800,46,46-55,services,married,basic.9y,unknown,yes,yes
8801,52,46-55,admin.,single,university.degree,unknown,unknown,unknown
8802,55,46-55,services,married,unknown,unknown,yes,no
8803,53,46-55,admin.,married,high.school,no,no,yes
8804,56,56-65,self-employed,married,basic.9y,no,yes,no
8805,52,46-55,technician,married,high.school,no,no,yes
8806,45,36-45,housemaid,married,basic.4y,no,no,no
8807,44,36-45,technician,divorced,professional.course,unknown,no,no
8808,46,46-55,services,married,basic.9y,unknown,yes,no
8809,30,26-35,technician,married,university.degree,no,yes,yes
8810,30,26-35,technician,single,professional.course,unknown,yes,no
8811,56,56-65,retired,married,basic.4y,unknown,no,yes
8812,49,46-55,blue-collar,divorced,basic.4y,no,no,no
8813,58,56-65,retired,married,professional.course,no,no,no
8814,54,46-55,blue-collar,married,unknown,no,yes,no
8815,31,26-35,technician,married,university.degree,unknown,yes,no
8816,44,36-45,unknown,married,professional.course,unknown,no,yes
8817,55,46-55,technician,married,professional.course,no,no,yes
8818,49,46-55,blue-collar,married,high.school,unknown,no,yes
8819,49,46-55,blue-collar,married,high.school,unknown,yes,no
8820,35,26-35,services,divorced,professional.course,no,no,yes
8821,36,36-45,technician,single,high.school,unknown,yes,yes
8822,42,36-45,technician,divorced,high.school,unknown,yes,no
8823,41,36-45,self-employed,married,basic.6y,no,no,no
8824,44,36-45,housemaid,married,basic.4y,no,yes,no
8825,29,26-35,admin.,divorced,university.degree,no,yes,yes
8826,47,46-55,services,married,basic.9y,no,yes,no
8827,42,36-45,technician,married,university.degree,no,yes,yes
8828,43,36-45,admin.,single,university.degree,no,no,no
8829,34,26-35,housemaid,single,university.degree,no,yes,no
8830,56,56-65,self-employed,married,basic.9y,no,unknown,unknown
8831,31,26-35,admin.,divorced,university.degree,no,no,yes
8832,42,36-45,entrepreneur,married,university.degree,unknown,yes,yes
8833,47,46-55,services,married,basic.9y,no,unknown,unknown
8834,49,46-55,services,married,basic.4y,no,yes,no
8835,54,46-55,housemaid,married,professional.course,no,yes,yes
8836,33,26-35,housemaid,divorced,professional.course,no,yes,no
8837,58,56-65,management,married,university.degree,unknown,yes,yes
8838,60,56-65,self-employed,married,university.degree,no,no,no
8839,46,46-55,self-employed,married,professional.course,no,no,no
8840,58,56-65,retired,married,high.school,unknown,yes,no
8841,47,46-55,services,divorced,high.school,unknown,no,no
8842,54,46-55,housemaid,married,university.degree,unknown,yes,no
8843,47,46-55,housemaid,married,basic.9y,no,no,no
8844,44,36-45,technician,divorced,university.degree,no,yes,no
8845,56,56-65,admin.,married,basic.9y,unknown,no,yes
8846,45,36-45,technician,single,university.degree,no,no,no
8847,35,26-35,management,married,university.degree,unknown,no,yes
8848,51,46-55,technician,married,professional.course,unknown,no,yes
8849,56,56-65,housemaid,married,basic.9y,unknown,no,no
8850,50,46-55,admin.,married,basic.9y,unknown,yes,no
8851,29,26-35,admin.,divorced,high.school,no,yes,no
8852,49,46-55,services,married,basic.4y,no,no,no
8853,49,46-55,admin.,unknown,university.degree,no,yes,no
8854,33,26-35,technician,married,professional.course,no,unknown,unknown
8855,30,26-35,admin.,married,university.degree,no,unknown,unknown
8856,49,46-55,admin.,unknown,university.degree,no,no,no
8857,50,46-55,admin.,married,university.degree,no,yes,yes
8858,39,36-45,admin.,married,university.degree,unknown,yes,yes
8859,33,26-35,admin.,single,high.school,unknown,unknown,unknown
8860,33,26-35,housemaid,divorced,professional.course,no,no,no
8861,54,46-55,technician,divorced,professional.course,unknown,yes,no
8862,31,26-35,technician,divorced,university.degree,no,yes,no
8863,32,26-35,technician,married,professional.course,unknown,no,no
8864,32,26-35,technician,married,professional.course,unknown,no,yes
8865,48,46-55,services,married,basic.4y,unknown,yes,yes
8866,59,56-65,services,married,basic.4y,unknown,no,no
8867,55,46-55,blue-collar,married,basic.9y,unknown,unknown,unknown
8868,34,26-35,technician,married,professional.course,unknown,yes,yes
8869,55,46-55,blue-collar,married,basic.9y,no,yes,yes
8870,32,26-35,services,married,professional.course,unknown,yes,no
8871,55,46-55,management,married,university.degree,no,no,no
8872,50,46-55,admin.,married,unknown,no,yes,no
8873,30,26-35,technician,divorced,high.school,no,no,no
8874,41,36-45,housemaid,married,university.degree,no,yes,no
8875,31,26-35,technician,single,professional.course,unknown,no,no
